frame_number,timestamp,keypoint_index,raw_x,raw_y,raw_z,raw_visibility,filtered_x,filtered_y,filtered_z,filtered_visibility,diff_x,diff_y,diff_z
144,4.800000,21,0.532917,0.426615,0.252268,0.264556,0.518576,0.417339,0.224012,0.264556,-0.014340,-0.009276,-0.028256
144,4.800000,22,0.504622,0.425852,-0.338253,0.622568,0.483772,0.417531,-0.316183,0.622568,-0.020850,-0.008321,0.022070
144,4.800000,23,0.509183,0.517975,0.074803,0.999996,0.492864,0.507616,0.073100,0.999996,-0.016319,-0.010359,-0.001703
144,4.800000,24,0.501118,0.519766,-0.074860,0.999998,0.484141,0.506944,-0.073165,0.999998,-0.016977,-0.012822,0.001695
144,4.800000,25,0.518498,0.629043,0.101652,0.710707,0.494488,0.619642,0.064426,0.710707,-0.024010,-0.009400,-0.037226
144,4.800000,26,0.517581,0.625452,-0.115751,0.985225,0.503130,0.612378,-0.133714,0.985225,-0.014451,-0.013074,-0.017963
144,4.800000,27,0.471120,0.687344,0.192048,0.716140,0.436911,0.656486,0.131799,0.716140,-0.034209,-0.030859,-0.060248
144,4.800000,28,0.479213,0.692253,-0.010977,0.991082,0.484673,0.710724,-0.076487,0.991082,0.005460,0.018471,-0.065510
144,4.800000,29,0.460853,0.695458,0.198816,0.818742,0.425088,0.652938,0.136791,0.818742,-0.035765,-0.042520,-0.062024
144,4.800000,30,0.466253,0.697398,0.000854,0.960077,0.474848,0.723239,-0.070715,0.960077,0.008595,0.025841,-0.071569
144,4.800000,31,0.473351,0.708219,0.161617,0.845540,0.431837,0.698965,0.101466,0.845540,-0.041514,-0.009253,-0.060151
144,4.800000,32,0.491798,0.734393,-0.036900,0.985861,0.503747,0.739265,-0.121841,0.985861,0.011949,0.004871,-0.084941
145,4.833333,0,0.529982,0.293718,-0.059317,0.999797,0.514196,0.285342,-0.047473,0.999797,-0.015787,-0.008376,0.011843
145,4.833333,1,0.525257,0.283040,-0.046147,0.999730,0.509795,0.274981,-0.034103,0.999730,-0.015462,-0.008059,0.012044
145,4.833333,2,0.524314,0.282941,-0.046294,0.999679,0.508949,0.274875,-0.034250,0.999679,-0.015365,-0.008067,0.012045
145,4.833333,3,0.523479,0.282865,-0.046281,0.999800,0.508179,0.274791,-0.034239,0.999800,-0.015300,-0.008075,0.012041
145,4.833333,4,0.524721,0.282898,-0.070307,0.999898,0.508882,0.274720,-0.058024,0.999898,-0.015839,-0.008178,0.012283
145,4.833333,5,0.523467,0.282773,-0.070514,0.999930,0.507428,0.274541,-0.058240,0.999930,-0.016039,-0.008233,0.012274
145,4.833333,6,0.522168,0.282692,-0.070634,0.999946,0.505838,0.274436,-0.058354,0.999946,-0.016330,-0.008255,0.012279
145,4.833333,7,0.516238,0.288422,0.016892,0.999891,0.500569,0.280059,0.030084,0.999891,-0.015669,-0.008363,0.013193
145,4.833333,8,0.513453,0.289122,-0.094490,0.999902,0.496371,0.280591,-0.080749,0.999902,-0.017082,-0.008531,0.013741
145,4.833333,9,0.526415,0.305762,-0.033554,0.999858,0.511059,0.296740,-0.021281,0.999858,-0.015356,-0.009022,0.012274
145,4.833333,10,0.525744,0.305655,-0.066473,0.999909,0.510023,0.296610,-0.053850,0.999909,-0.015721,-0.009046,0.012623
145,4.833333,11,0.510988,0.356369,0.096039,0.999939,0.497439,0.346108,0.110531,0.999939,-0.013548,-0.010261,0.014491
145,4.833333,12,0.491378,0.355376,-0.139978,0.999974,0.474819,0.342556,-0.124317,0.999974,-0.016559,-0.012820,0.015661
145,4.833333,13,0.510624,0.428561,0.140621,0.051497,0.496873,0.411279,0.199127,0.051497,-0.013751,-0.017282,0.058506
145,4.833333,14,0.473805,0.412014,-0.244548,0.947647,0.447927,0.399076,-0.233277,0.947647,-0.025878,-0.012938,0.011270
145,4.833333,15,0.522150,0.455548,0.081372,0.164823,0.514507,0.426129,0.205771,0.164823,-0.007642,-0.029419,0.124400
145,4.833333,16,0.498693,0.425930,-0.313533,0.748247,0.478676,0.419037,-0.317816,0.748247,-0.020016,-0.006893,-0.004284
145,4.833333,17,0.525447,0.463817,0.076569,0.232374,0.518825,0.430384,0.213355,0.232374,-0.006622,-0.033433,0.136787
145,4.833333,18,0.507523,0.436636,-0.347251,0.716271,0.486465,0.429920,-0.348579,0.716271,-0.021058,-0.006716,-0.001328
145,4.833333,19,0.528458,0.456818,0.058500,0.248044,0.521266,0.425099,0.193199,0.248044,-0.007192,-0.031719,0.134699
145,4.833333,20,0.509765,0.427637,-0.337437,0.700533,0.490109,0.422496,-0.338528,0.700533,-0.019656,-0.005141,-0.001090
145,4.833333,21,0.527376,0.452665,0.072016,0.243609,0.520130,0.423546,0.197538,0.243609,-0.007246,-0.029118,0.125522
145,4.833333,22,0.507210,0.424538,-0.311013,0.587546,0.487947,0.418755,-0.315273,0.587546,-0.019263,-0.005783,-0.004260
145,4.833333,23,0.512502,0.518398,0.074605,0.999997,0.496345,0.509501,0.073361,0.999997,-0.016157,-0.008897,-0.001244
145,4.833333,24,0.504038,0.521046,-0.074659,0.999998,0.487672,0.509415,-0.073424,0.999998,-0.016365,-0.011632,0.001235
145,4.833333,25,0.520860,0.627382,0.101287,0.719090,0.499212,0.620996,0.070846,0.719090,-0.021648,-0.006386,-0.030441
145,4.833333,26,0.520737,0.624722,-0.112372,0.985663,0.506240,0.614543,-0.129876,0.985663,-0.014497,-0.010179,-0.017505
145,4.833333,27,0.482594,0.701536,0.185068,0.740408,0.445086,0.664362,0.141097,0.740408,-0.037508,-0.037174,-0.043972
145,4.833333,28,0.476178,0.687740,-0.012324,0.990744,0.483190,0.706740,-0.064593,0.990744,0.007013,0.019000,-0.052269
145,4.833333,29,0.473101,0.713358,0.190536,0.830282,0.433686,0.663530,0.146173,0.830282,-0.039415,-0.049828,-0.044363
145,4.833333,30,0.463955,0.694677,-0.002471,0.953651,0.472950,0.718273,-0.058023,0.953651,0.008995,0.023596,-0.055552
145,4.833333,31,0.490211,0.722745,0.144234,0.858020,0.442289,0.703089,0.108907,0.858020,-0.047922,-0.019656,-0.035327
145,4.833333,32,0.489064,0.725498,-0.050020,0.985599,0.501189,0.736863,-0.108396,0.985599,0.012125,0.011365,-0.058376
146,4.866667,0,0.533096,0.293718,-0.069125,0.999779,0.517545,0.286807,-0.051261,0.999779,-0.015550,-0.006911,0.017863
146,4.866667,1,0.527934,0.283603,-0.055343,0.999690,0.513009,0.276489,-0.037821,0.999690,-0.014925,-0.007115,0.017522
146,4.866667,2,0.526985,0.283428,-0.055513,0.999631,0.512145,0.276370,-0.037972,0.999631,-0.014840,-0.007058,0.017541
146,4.866667,3,0.526147,0.283249,-0.055520,0.999774,0.511362,0.276269,-0.037964,0.999774,-0.014785,-0.006979,0.017555
146,4.866667,4,0.527643,0.283607,-0.079079,0.999876,0.512207,0.276274,-0.061712,0.999876,-0.015436,-0.007333,0.017367
146,4.866667,5,0.526565,0.283458,-0.079265,0.999912,0.510820,0.276100,-0.061922,0.999912,-0.015744,-0.007358,0.017343
146,4.866667,6,0.525467,0.283284,-0.079383,0.999924,0.509319,0.275983,-0.062038,0.999924,-0.016148,-0.007301,0.017346
146,4.866667,7,0.519537,0.288136,0.009042,0.999884,0.503930,0.281471,0.026392,0.999884,-0.015607,-0.006665,0.017350
146,4.866667,8,0.517795,0.288752,-0.100570,0.999862,0.500172,0.282018,-0.084235,0.999862,-0.017622,-0.006734,0.016335
146,4.866667,9,0.529637,0.305424,-0.043342,0.999834,0.514350,0.298259,-0.025144,0.999834,-0.015286,-0.007166,0.018198
146,4.866667,10,0.529219,0.305206,-0.075777,0.999881,0.513426,0.298113,-0.057692,0.999881,-0.015794,-0.007092,0.018085
146,4.866667,11,0.513469,0.354902,0.091292,0.999940,0.500272,0.347644,0.107158,0.999940,-0.013197,-0.007258,0.015866
146,4.866667,12,0.498524,0.355436,-0.152236,0.999961,0.479034,0.344814,-0.129246,0.999961,-0.019490,-0.010621,0.022990
146,4.866667,13,0.515060,0.426161,0.153310,0.050471,0.500089,0.413886,0.191079,0.050471,-0.014971,-0.012275,0.037769
146,4.866667,14,0.475822,0.412002,-0.268582,0.951153,0.452906,0.401340,-0.239541,0.951153,-0.022916,-0.010662,0.029041
146,4.866667,15,0.531328,0.446257,0.133939,0.164674,0.517477,0.429674,0.193082,0.164674,-0.013851,-0.016583,0.059143
146,4.866667,16,0.501302,0.426441,-0.351039,0.731071,0.482706,0.420331,-0.323690,0.731071,-0.018596,-0.006110,0.027349
146,4.866667,17,0.535492,0.451682,0.135155,0.237232,0.521764,0.434135,0.199518,0.237232,-0.013728,-0.017547,0.064363
146,4.866667,18,0.508406,0.435403,-0.387180,0.695426,0.490374,0.430878,-0.355415,0.695426,-0.018032,-0.004525,0.031764
146,4.866667,19,0.537230,0.445652,0.114803,0.253327,0.524083,0.428717,0.179326,0.253327,-0.013147,-0.016935,0.064523
146,4.866667,20,0.511217,0.427127,-0.376957,0.680539,0.493868,0.423305,-0.345331,0.680539,-0.017349,-0.003822,0.031626
146,4.866667,21,0.535541,0.442973,0.124781,0.247382,0.522850,0.426965,0.184682,0.247382,-0.012691,-0.016007,0.059901
146,4.866667,22,0.508277,0.424371,-0.349318,0.562182,0.491566,0.419735,-0.321293,0.562182,-0.016710,-0.004636,0.028025
146,4.866667,23,0.515973,0.517678,0.076801,0.999997,0.499825,0.510931,0.073958,0.999997,-0.016148,-0.006747,-0.002843
146,4.866667,24,0.508375,0.519493,-0.076836,0.999998,0.491348,0.511181,-0.074016,0.999998,-0.017027,-0.008313,0.002820
146,4.866667,25,0.521244,0.626638,0.127486,0.734176,0.503153,0.621982,0.080819,0.734176,-0.018091,-0.004656,-0.046667
146,4.866667,26,0.524131,0.624017,-0.118532,0.986993,0.509401,0.616203,-0.127845,0.986993,-0.014730,-0.007813,-0.009313
146,4.866667,27,0.505150,0.731631,0.206668,0.765596,0.455906,0.676270,0.152685,0.765596,-0.049244,-0.055360,-0.053984
146,4.866667,28,0.450205,0.635916,-0.045421,0.991465,0.477476,0.694281,-0.061066,0.991465,0.027271,0.058366,-0.015645
146,4.866667,29,0.494260,0.751736,0.210634,0.846138,0.444606,0.679248,0.157564,0.846138,-0.049654,-0.072488,-0.053071
146,4.866667,30,0.435621,0.624637,-0.038327,0.956280,0.466466,0.701680,-0.054390,0.956280,0.030845,0.077043,-0.016062
146,4.866667,31,0.530931,0.755579,0.168830,0.871464,0.458357,0.712271,0.119458,0.871464,-0.072574,-0.043309,-0.049373
146,4.866667,32,0.438950,0.690710,-0.080952,0.986784,0.490319,0.728841,-0.103297,0.986784,0.051368,0.038131,-0.022345
147,4.900000,0,0.535946,0.292853,-0.059908,0.999558,0.520806,0.287864,-0.052774,0.999558,-0.015140,-0.004989,0.007133
147,4.900000,1,0.531446,0.282609,-0.047782,0.999451,0.516276,0.277558,-0.039565,0.999451,-0.015171,-0.005051,0.008217
147,4.900000,2,0.530531,0.282441,-0.047927,0.999370,0.515402,0.277431,-0.039715,0.999370,-0.015129,-0.005010,0.008212
147,4.900000,3,0.529690,0.282258,-0.047921,0.999605,0.514609,0.277316,-0.039708,0.999605,-0.015081,-0.004942,0.008213
147,4.900000,4,0.531029,0.282675,-0.070813,0.999783,0.515543,0.277393,-0.063306,0.999783,-0.015486,-0.005281,0.007507
147,4.900000,5,0.529873,0.282580,-0.071026,0.999850,0.514198,0.277233,-0.063517,0.999850,-0.015675,-0.005347,0.007509
147,4.900000,6,0.528630,0.282437,-0.071182,0.999878,0.512743,0.277112,-0.063639,0.999878,-0.015887,-0.005326,0.007543
147,4.900000,7,0.522535,0.287177,0.011659,0.999812,0.507226,0.282468,0.023804,0.999812,-0.015309,-0.004709,0.012145
147,4.900000,8,0.520421,0.287771,-0.093092,0.999811,0.503765,0.283023,-0.085791,0.999811,-0.016656,-0.004748,0.007301
147,4.900000,9,0.532946,0.304485,-0.034907,0.999728,0.517645,0.299347,-0.026854,0.999728,-0.015301,-0.005138,0.008053
147,4.900000,10,0.532418,0.304259,-0.066287,0.999818,0.516792,0.299188,-0.059198,0.999818,-0.015626,-0.005071,0.007089
147,4.900000,11,0.515688,0.353802,0.097295,0.999922,0.502996,0.348720,0.105429,0.999922,-0.012692,-0.005082,0.008134
147,4.900000,12,0.501032,0.353405,-0.143472,0.999958,0.482946,0.346320,-0.131757,0.999958,-0.018086,-0.007085,0.011715
147,4.900000,13,0.511105,0.423499,0.157091,0.046176,0.502034,0.415570,0.185081,0.046176,-0.009071,-0.007930,0.027990
147,4.900000,14,0.480769,0.413374,-0.234829,0.943286,0.457882,0.403449,-0.238709,0.943286,-0.022887,-0.009925,-0.003880
147,4.900000,15,0.527166,0.442097,0.127146,0.149481,0.519186,0.431861,0.181314,0.149481,-0.007980,-0.010236,0.054168
147,4.900000,16,0.509053,0.429703,-0.298931,0.701619,0.487402,0.421969,-0.319351,0.701619,-0.021651,-0.007734,-0.020420
147,4.900000,17,0.530846,0.446634,0.127927,0.216842,0.523364,0.436336,0.186709,0.216842,-0.007482,-0.010298,0.058781
147,4.900000,18,0.515521,0.436988,-0.328832,0.666981,0.494855,0.431945,-0.350751,0.666981,-0.020666,-0.005042,-0.021919
147,4.900000,19,0.533474,0.440984,0.110420,0.231496,0.525738,0.430876,0.167003,0.231496,-0.007736,-0.010108,0.056583
147,4.900000,20,0.518289,0.428882,-0.318631,0.650226,0.498218,0.424278,-0.340648,0.650226,-0.020072,-0.004604,-0.022017
147,4.900000,21,0.532093,0.438550,0.118804,0.226071,0.524479,0.429003,0.172922,0.226071,-0.007614,-0.009546,0.054118
147,4.900000,22,0.519743,0.426717,-0.296006,0.530508,0.496588,0.420955,-0.316861,0.530508,-0.023155,-0.005763,-0.020855
147,4.900000,23,0.519281,0.518811,0.076530,0.999997,0.503274,0.512309,0.074404,0.999997,-0.016007,-0.006502,-0.002126
147,4.900000,24,0.510828,0.519713,-0.076567,0.999998,0.494805,0.512675,-0.074459,0.999998,-0.016023,-0.007037,0.002109
147,4.900000,25,0.523881,0.627337,0.112058,0.728934,0.506857,0.622918,0.086340,0.728934,-0.017024,-0.004419,-0.025718
147,4.900000,26,0.527956,0.622622,-0.136385,0.987935,0.512681,0.617328,-0.129363,0.987935,-0.015275,-0.005294,0.007022
147,4.900000,27,0.497799,0.648679,0.217036,0.772495,0.463467,0.671432,0.164170,0.772495,-0.034332,0.022753,-0.052866
147,4.900000,28,0.501117,0.722746,-0.085002,0.992064,0.481589,0.699245,-0.065404,0.992064,-0.019528,-0.023501,0.019597
147,4.900000,29,0.470081,0.639362,0.226201,0.850518,0.449192,0.672234,0.169824,0.850518,-0.020889,0.032872,-0.056377
147,4.900000,30,0.488648,0.741374,-0.079865,0.958732,0.470316,0.708628,-0.059017,0.958732,-0.018332,-0.032745,0.020848
147,4.900000,31,0.458067,0.697420,0.196602,0.874361,0.458305,0.709686,0.133221,0.874361,0.000238,0.012265,-0.063381
147,4.900000,32,0.525300,0.749433,-0.137232,0.987545,0.496379,0.732412,-0.109487,0.987545,-0.028922,-0.017021,0.027744
148,4.933333,0,0.539346,0.292452,-0.077599,0.999478,0.524092,0.288666,-0.057133,0.999478,-0.015254,-0.003786,0.020466
148,4.933333,1,0.535213,0.281966,-0.064764,0.999347,0.519631,0.278328,-0.043992,0.999347,-0.015582,-0.003637,0.020772
148,4.933333,2,0.534222,0.281805,-0.064908,0.999260,0.518736,0.278195,-0.044141,0.999260,-0.015486,-0.003610,0.020767
148,4.933333,3,0.533283,0.281632,-0.064895,0.999537,0.517917,0.278070,-0.044133,0.999537,-0.015366,-0.003562,0.020762
148,4.933333,4,0.534905,0.282012,-0.088459,0.999715,0.518975,0.278200,-0.067726,0.999715,-0.015930,-0.003812,0.020733
148,4.933333,5,0.533754,0.281922,-0.088645,0.999793,0.517665,0.278052,-0.067932,0.999793,-0.016089,-0.003870,0.020712
148,4.933333,6,0.532496,0.281800,-0.088769,0.999826,0.516246,0.277931,-0.068055,0.999826,-0.016250,-0.003870,0.020714
148,4.933333,7,0.525551,0.286615,-0.000923,0.999784,0.510473,0.283192,0.019449,0.999784,-0.015078,-0.003422,0.020373
148,4.933333,8,0.523912,0.287196,-0.109326,0.999758,0.507340,0.283752,-0.089936,0.999758,-0.016572,-0.003444,0.019389
148,4.933333,9,0.536432,0.304118,-0.051418,0.999686,0.520974,0.300181,-0.031171,0.999686,-0.015458,-0.003938,0.020247
148,4.933333,10,0.535896,0.303873,-0.083594,0.999776,0.520178,0.300007,-0.063485,0.999776,-0.015718,-0.003867,0.020109
148,4.933333,11,0.518823,0.353847,0.082044,0.999922,0.505792,0.349616,0.101318,0.999922,-0.013030,-0.004232,0.019274
148,4.933333,12,0.503404,0.353103,-0.155207,0.999950,0.486583,0.347508,-0.135902,0.999950,-0.016821,-0.005595,0.019304
148,4.933333,13,0.516254,0.433161,0.093317,0.044115,0.504544,0.418657,0.168630,0.044115,-0.011710,-0.014504,0.075313
148,4.933333,14,0.482063,0.420333,-0.235197,0.946046,0.462200,0.406412,-0.238092,0.946046,-0.019863,-0.013921,-0.002895
148,4.933333,15,0.539198,0.449839,-0.008431,0.153750,0.522718,0.435030,0.146308,0.153750,-0.016479,-0.014809,0.154739
148,4.933333,16,0.519458,0.430513,-0.288807,0.714786,0.493125,0.423463,-0.314043,0.714786,-0.026333,-0.007050,-0.025236
148,4.933333,17,0.546941,0.453321,-0.020803,0.232445,0.527525,0.439328,0.148216,0.232445,-0.019416,-0.013992,0.169019
148,4.933333,18,0.525587,0.436196,-0.321086,0.678221,0.500340,0.432687,-0.345591,0.678221,-0.025247,-0.003509,-0.024505
148,4.933333,19,0.549407,0.448698,-0.040364,0.248104,0.529917,0.434016,0.128553,0.248104,-0.019490,-0.014682,0.168917
148,4.933333,20,0.528280,0.428276,-0.312165,0.661571,0.503580,0.424976,-0.335693,0.661571,-0.024700,-0.003301,-0.023529
148,4.933333,21,0.547257,0.446555,-0.019682,0.238008,0.528502,0.432094,0.137363,0.238008,-0.018756,-0.014461,0.157045
148,4.933333,22,0.526245,0.426355,-0.286307,0.535545,0.501880,0.421897,-0.311552,0.535545,-0.024364,-0.004458,-0.025245
148,4.933333,23,0.522286,0.519055,0.076910,0.999996,0.506644,0.513488,0.074839,0.999996,-0.015642,-0.005566,-0.002071
148,4.933333,24,0.513954,0.519795,-0.076941,0.999997,0.498203,0.513922,-0.074889,0.999997,-0.015751,-0.005873,0.002052
148,4.933333,25,0.527541,0.627443,0.154630,0.707321,0.510549,0.623708,0.098539,0.707321,-0.016992,-0.003735,-0.056091
148,4.933333,26,0.531414,0.623329,-0.124072,0.988606,0.515993,0.618378,-0.128426,0.988606,-0.015421,-0.004951,-0.004353
148,4.933333,27,0.503840,0.728866,0.252464,0.788574,0.470763,0.681603,0.180134,0.788574,-0.033077,-0.047262,-0.072331
148,4.933333,28,0.496207,0.687587,-0.015022,0.991200,0.484138,0.697209,-0.056250,0.991200,-0.012069,0.009623,-0.041227
148,4.933333,29,0.494122,0.744434,0.259225,0.857681,0.457300,0.685089,0.186001,0.857681,-0.036822,-0.059344,-0.073223
148,4.933333,30,0.484938,0.691754,-0.003581,0.953191,0.472860,0.705669,-0.048916,0.953191,-0.012077,0.013915,-0.045335
148,4.933333,31,0.493908,0.730655,0.221547,0.881756,0.464714,0.713349,0.149185,0.881756,-0.029193,-0.017306,-0.072362
148,4.933333,32,0.508378,0.728940,-0.040190,0.986395,0.498463,0.731810,-0.096782,0.986395,-0.009916,0.002870,-0.056592
149,4.966667,0,0.539471,0.292258,-0.067812,0.999493,0.526815,0.289293,-0.059008,0.999493,-0.012656,-0.002965,0.008804
149,4.966667,1,0.535927,0.281681,-0.054507,0.999366,0.522517,0.278913,-0.045839,0.999366,-0.013411,-0.002767,0.008667
149,4.966667,2,0.535143,0.281490,-0.054653,0.999279,0.521641,0.278770,-0.045987,0.999279,-0.013501,-0.002720,0.008665
149,4.966667,3,0.534433,0.281288,-0.054641,0.999550,0.520841,0.278632,-0.045979,0.999550,-0.013591,-0.002656,0.008663
149,4.966667,4,0.535333,0.281665,-0.078346,0.999722,0.521873,0.278805,-0.069592,0.999722,-0.013460,-0.002860,0.008755
149,4.966667,5,0.534151,0.281537,-0.078547,0.999797,0.520586,0.278661,-0.069797,0.999797,-0.013565,-0.002877,0.008750
149,4.966667,6,0.532941,0.281392,-0.078668,0.999830,0.519204,0.278535,-0.069920,0.999830,-0.013737,-0.002857,0.008749
149,4.966667,7,0.527094,0.286302,0.008340,0.999790,0.513416,0.283735,0.017494,0.999790,-0.013677,-0.002568,0.009154
149,4.966667,8,0.525159,0.286983,-0.101096,0.999760,0.510501,0.284316,-0.091901,0.999760,-0.014658,-0.002667,0.009195
149,4.966667,9,0.537325,0.303880,-0.041505,0.999686,0.523869,0.300826,-0.032986,0.999686,-0.013456,-0.003053,0.008519
149,4.966667,10,0.536708,0.303556,-0.073931,0.999775,0.523106,0.300626,-0.065320,0.999775,-0.013601,-0.002930,0.008611
149,4.966667,11,0.518999,0.353226,0.090207,0.999921,0.508124,0.350246,0.099365,0.999921,-0.010874,-0.002980,0.009158
149,4.966667,12,0.509023,0.352704,-0.148765,0.999946,0.490573,0.348417,-0.138174,0.999946,-0.018449,-0.004287,0.010591
149,4.966667,13,0.514534,0.430441,0.142144,0.041751,0.506305,0.420725,0.163883,0.041751,-0.008228,-0.009716,0.021739
149,4.966667,14,0.490186,0.421085,-0.246714,0.947750,0.467200,0.408990,-0.239606,0.947750,-0.022986,-0.012096,0.007107
149,4.966667,15,0.538033,0.449245,0.107581,0.149570,0.525421,0.437535,0.139184,0.149570,-0.012612,-0.011711,0.031603
149,4.966667,16,0.523723,0.430557,-0.313915,0.721331,0.498594,0.424703,-0.314021,0.721331,-0.025129,-0.005854,-0.000105
149,4.966667,17,0.543664,0.452356,0.107793,0.231088,0.530374,0.441623,0.140744,0.231088,-0.013291,-0.010732,0.032951
149,4.966667,18,0.529222,0.435718,-0.348152,0.683785,0.505499,0.433216,-0.346036,0.683785,-0.023724,-0.002502,0.002116
149,4.966667,19,0.547650,0.447587,0.087693,0.246911,0.533050,0.436406,0.121002,0.246911,-0.014600,-0.011180,0.033309
149,4.966667,20,0.531133,0.427849,-0.336675,0.667002,0.508498,0.425476,-0.335864,0.667002,-0.022635,-0.002373,0.000811
149,4.966667,21,0.545657,0.445679,0.098164,0.236067,0.531532,0.434487,0.130148,0.236067,-0.014125,-0.011192,0.031984
149,4.966667,22,0.528987,0.425946,-0.311033,0.536062,0.506720,0.422604,-0.311462,0.536062,-0.022267,-0.003342,-0.000429
149,4.966667,23,0.523287,0.518676,0.077461,0.999995,0.509593,0.514395,0.075294,0.999995,-0.013694,-0.004281,-0.002167
149,4.966667,24,0.518367,0.519151,-0.077498,0.999997,0.501781,0.514837,-0.075342,0.999997,-0.016586,-0.004314,0.002156
149,4.966667,25,0.529018,0.627059,0.126035,0.706383,0.513841,0.624293,0.103452,0.706383,-0.015176,-0.002766,-0.022583
149,4.966667,26,0.533434,0.622924,-0.105376,0.989002,0.519078,0.619173,-0.124338,0.989002,-0.014357,-0.003751,-0.018962
149,4.966667,27,0.497121,0.715790,0.210697,0.803602,0.475517,0.687677,0.185654,0.803602,-0.021604,-0.028113,-0.025043
149,4.966667,28,0.493836,0.686967,-0.011215,0.991097,0.485830,0.695420,-0.048058,0.991097,-0.008005,0.008453,-0.036844
149,4.966667,29,0.479958,0.716894,0.216567,0.865022,0.461379,0.690763,0.191526,0.865022,-0.018579,-0.026131,-0.025042
149,4.966667,30,0.482115,0.692648,-0.001800,0.951496,0.474473,0.703385,-0.040324,0.951496,-0.007642,0.010736,-0.038524
149,4.966667,31,0.491676,0.727808,0.179376,0.889253,0.469563,0.715879,0.154636,0.889253,-0.022114,-0.011929,-0.024740
149,4.966667,32,0.507755,0.727558,-0.041883,0.986273,0.500079,0.731073,-0.086703,0.986273,-0.007677,0.003516,-0.044820
150,5.000000,0,0.541620,0.289183,-0.069113,0.999530,0.529434,0.289274,-0.060781,0.999530,-0.012185,0.000090,0.008332
150,5.000000,1,0.538315,0.280528,-0.056896,0.999415,0.525313,0.279195,-0.047781,0.999415,-0.013002,-0.001333,0.009115
150,5.000000,2,0.537546,0.280602,-0.057047,0.999334,0.524456,0.279090,-0.047930,0.999334,-0.013090,-0.001512,0.009117
150,5.000000,3,0.536880,0.280630,-0.057040,0.999584,0.523680,0.278980,-0.047921,0.999584,-0.013200,-0.001650,0.009118
150,5.000000,4,0.537844,0.280546,-0.080522,0.999743,0.524700,0.279109,-0.071512,0.999743,-0.013143,-0.001438,0.009010
150,5.000000,5,0.536785,0.280661,-0.080720,0.999812,0.523455,0.279010,-0.071716,0.999812,-0.013331,-0.001652,0.009004
150,5.000000,6,0.535770,0.280676,-0.080839,0.999842,0.522139,0.278908,-0.071838,0.999842,-0.013631,-0.001768,0.009001
150,5.000000,7,0.529753,0.285451,0.003957,0.999807,0.516308,0.284034,0.015111,0.999807,-0.013445,-0.001417,0.011154
150,5.000000,8,0.528565,0.285787,-0.104735,0.999779,0.513703,0.284572,-0.094160,0.999779,-0.014861,-0.001215,0.010575
150,5.000000,9,0.539745,0.301704,-0.043738,0.999711,0.526679,0.300979,-0.034875,0.999711,-0.013066,-0.000724,0.008864
150,5.000000,10,0.539224,0.301419,-0.075922,0.999792,0.525960,0.300765,-0.067182,0.999792,-0.013264,-0.000654,0.008740
150,5.000000,11,0.522382,0.353133,0.087432,0.999926,0.510641,0.350749,0.097268,0.999926,-0.011742,-0.002384,0.009836
150,5.000000,12,0.515765,0.352161,-0.151981,0.999949,0.495056,0.349072,-0.140612,0.999949,-0.020709,-0.003090,0.011369
150,5.000000,13,0.519767,0.428522,0.152669,0.042940,0.508678,0.422092,0.161881,0.042940,-0.011089,-0.006429,0.009212
150,5.000000,14,0.490441,0.421740,-0.257963,0.952217,0.471350,0.411230,-0.242836,0.952217,-0.019092,-0.010510,0.015127
150,5.000000,15,0.542650,0.451697,0.120794,0.162870,0.528464,0.440031,0.135822,0.162870,-0.014187,-0.011666,0.015028
150,5.000000,16,0.532385,0.432061,-0.345248,0.747274,0.504643,0.425989,-0.319477,0.747274,-0.027742,-0.006072,0.025771
150,5.000000,17,0.546899,0.457577,0.128839,0.250957,0.533291,0.444435,0.138562,0.250957,-0.013607,-0.013142,0.009723
150,5.000000,18,0.540584,0.438163,-0.382392,0.712549,0.511778,0.434079,-0.352403,0.712549,-0.028806,-0.004085,0.029989
150,5.000000,19,0.550148,0.455648,0.098243,0.267657,0.536070,0.439800,0.116823,0.267657,-0.014077,-0.015848,0.018580
150,5.000000,20,0.543074,0.432127,-0.370626,0.697138,0.514682,0.426636,-0.341948,0.697138,-0.028392,-0.005491,0.028677
150,5.000000,21,0.548686,0.450109,0.109482,0.254791,0.534562,0.437239,0.126367,0.254791,-0.014124,-0.012870,0.016884
150,5.000000,22,0.540109,0.429670,-0.342707,0.574860,0.512691,0.423837,-0.316921,0.574860,-0.027418,-0.005833,0.025786
150,5.000000,23,0.525399,0.518329,0.078376,0.999995,0.512392,0.515082,0.075829,0.999995,-0.013008,-0.003248,-0.002547
150,5.000000,24,0.521347,0.518628,-0.078404,0.999996,0.505253,0.515500,-0.075874,0.999996,-0.016094,-0.003128,0.002531
150,5.000000,25,0.530913,0.626831,0.154101,0.694141,0.516880,0.624735,0.112549,0.694141,-0.014033,-0.002096,-0.041552
150,5.000000,26,0.535885,0.622501,-0.093915,0.989694,0.522050,0.619755,-0.118931,0.989694,-0.013835,-0.002746,-0.025016
150,5.000000,27,0.493661,0.651392,0.267477,0.806018,0.478779,0.681307,0.200571,0.806018,-0.014882,0.029916,-0.066905
150,5.000000,28,0.505628,0.725909,-0.007160,0.991386,0.489296,0.700705,-0.040620,0.991386,-0.016333,-0.025205,-0.033459
